"","row_id","timestamp","Anon.Student.Id","content_id","content_type_id","task_container_id","user_answer","answered_correctly","prior_question_elapsed_time","prior_question_had_explanation"
"60811957",60811956,4320380974,1290934490,1162,0,664,0,1,21000,"True"
"60811958",60811957,4320551253,1290934490,328,0,665,1,1,20000,"True"
"60811959",60811958,4320724038,1290934490,1038,0,666,1,1,17000,"True"
"60811960",60811959,4320902889,1290934490,780,0,667,1,1,16000,"True"
"60811961",60811960,4321084627,1290934490,700,0,668,1,1,16000,"True"
"60811962",60811961,4321128314,1290934490,209,0,669,1,1,20000,"True"
"60811963",60811962,4321177740,1290934490,1035,0,670,0,1,17000,"True"
"60811964",60811963,4321237082,1290934490,1374,0,671,3,1,18000,"True"
"60811965",60811964,4321286666,1290934490,879,0,672,1,1,20000,"True"
"60811966",60811965,4321320484,1290934490,1091,0,673,3,0,16000,"True"
"60811967",60811966,4321354919,1290934490,1124,0,674,1,0,18000,"True"
"60811968",60811967,4321448527,1290934490,350,0,675,0,1,17000,"True"
"60811969",60811968,4321494950,1290934490,1191,0,676,3,1,16000,"True"
"60811970",60811969,4321543804,1290934490,711,0,677,3,1,19000,"True"
"60811971",60811970,4321670877,1290934490,1274,0,678,3,1,22000,"True"
"60811972",60811971,4321714173,1290934490,496,0,679,0,1,18000,"True"
"60811973",60811972,4321753753,1290934490,663,0,680,0,0,18000,"True"
"60811974",60811973,4321794573,1290934490,1065,0,681,0,1,16000,"True"
"60811975",60811974,4321831041,1290934490,597,0,682,3,1,18000,"True"
"60811976",60811975,4321868199,1290934490,542,0,683,1,0,15000,"True"
"60811977",60811976,4321901921,1290934490,266,0,684,3,1,21000,"True"
"60811978",60811977,4321936113,1290934490,772,0,685,3,0,18000,"True"
"60811979",60811978,4321972686,1290934490,1059,0,686,3,1,18000,"True"
"60811980",60811979,4322005312,1290934490,721,0,687,0,0,20000,"True"
"60811981",60811980,4322052540,1290934490,6445,0,688,3,1,17000,"True"
"60811982",60811981,4322086463,1290934490,9533,0,689,0,1,18000,"True"
"60811983",60811982,4323206019,1290934490,6444,0,690,0,1,21000,"True"
"60811984",60811983,4323251911,1290934490,6141,0,691,0,0,16000,"True"
"60811985",60811984,4323362062,1290934490,4405,0,692,1,1,20000,"True"
"60811986",60811985,4323446237,1290934490,8327,0,693,1,0,52000,"True"
"60811987",60811986,4323470217,1290934490,5139,0,694,2,1,25000,"True"
"60811988",60811987,4323521608,1290934490,5190,0,695,2,1,4000,"True"
"60811989",60811988,4323608173,1290934490,6174,0,696,0,1,25000,"True"
"60811990",60811989,4323705287,1290934490,9473,0,697,0,1,16000,"True"
"60811991",60811990,4323809638,1290934490,6072,0,698,0,1,6000,"True"
"60811992",60811991,4323900246,1290934490,4427,0,699,0,1,30000,"True"
"60811993",60811992,4323970367,1290934490,6475,0,700,2,1,38000,"True"
"60811994",60811993,4324052124,1290934490,8354,0,701,1,1,26000,"True"
"60811995",60811994,4324128694,1290934490,4260,0,702,1,0,24000,"True"
"60811996",60811995,4324167319,1290934490,4240,0,703,0,0,37000,"True"
"60811997",60811996,4324207974,1290934490,5581,0,704,0,0,26000,"True"
"60811998",60811997,4324266621,1290934490,8345,0,705,2,1,27000,"True"
"60811999",60811998,4324312993,1290934490,5027,0,706,2,1,33000,"True"
"60812000",60811999,4324407495,1290934490,9312,0,707,0,1,15000,"True"
"60812001",60812000,4324484865,1290934490,6087,0,708,0,1,32000,"True"
"60812002",60812001,4324528723,1290934490,8299,0,709,2,0,18000,"True"
"60812003",60812002,4324569152,1290934490,3706,0,710,2,1,20000,"True"
"60812004",60812003,4324634406,1290934490,5202,0,711,1,0,15000,"True"
"60812005",60812004,4324660079,1290934490,4572,0,712,2,1,47000,"True"
"60812006",60812005,4324733358,1290934490,8976,0,713,3,1,7000,"True"
"60812007",60812006,4324822801,1290934490,5711,0,714,0,1,35000,"True"
"60812008",60812007,4324918815,1290934490,3642,0,715,1,0,21000,"True"
"60812009",60812008,4324950073,1290934490,6056,0,716,1,1,38000,"True"
"60812010",60812009,4325001270,1290934490,8901,0,717,2,1,16000,"True"
"60812011",60812010,4325058487,1290934490,5185,0,718,1,1,19000,"True"
"60812012",60812011,4325105205,1290934490,3939,0,719,3,1,18000,"True"
"60812013",60812012,4325168418,1290934490,4189,0,720,0,1,17000,"True"
"60812014",60812013,4325282278,1290934490,9886,0,721,0,1,15000,"True"
"60812015",60812014,4325388864,1290934490,3746,0,722,3,0,28000,"True"
"60812016",60812015,4325442190,1290934490,5385,0,723,3,1,32000,"True"
"60812017",60812016,4325561187,1290934490,5681,0,724,0,1,21000,"True"
"60812018",60812017,4325716086,1290934490,10000,0,725,2,0,19000,"True"
"60812019",60812018,4325752768,1290934490,5674,0,726,2,1,61000,"True"
"60812020",60812019,4325807243,1290934490,5585,0,727,1,0,20000,"True"
"60812021",60812020,4325910902,1290934490,6418,0,728,1,1,31000,"True"
"60812022",60812021,4326026281,1290934490,8538,0,729,2,0,16000,"True"
"60812023",60812022,4326065161,1290934490,6065,0,730,2,0,27000,"True"
"60812024",60812023,4326087932,1290934490,5640,0,731,3,1,17000,"True"
"60812025",60812024,4326117902,1290934490,5555,0,732,1,1,10000,"True"
"60812026",60812025,4326167251,1290934490,9548,0,733,1,0,14000,"True"
"60812027",60812026,4326221766,1290934490,3643,0,734,0,0,18000,"True"
"60812028",60812027,4326243862,1290934490,5715,0,735,3,1,26000,"True"
"60812029",60812028,4326329466,1290934490,6034,0,736,3,0,7000,"True"
"60812030",60812029,4326368877,1290934490,9246,0,737,1,1,61000,"True"
"60812031",60812030,4326403327,1290934490,5793,0,738,0,1,12000,"True"
"60812032",60812031,4326437518,1290934490,3864,0,739,1,1,17000,"True"
"60812033",60812032,4326524968,1290934490,986,0,740,1,1,22000,"True"
"60812034",60812033,4326581557,1290934490,392,0,741,3,1,18000,"True"
"60812035",60812034,4326666322,1290934490,308,0,742,3,1,17000,"True"
"60812036",60812035,4326750273,1290934490,672,0,743,1,1,18000,"True"
"60812037",60812036,4326803691,1290934490,390,0,744,0,1,18000,"True"
"60812038",60812037,4326957619,1290934490,706,0,745,0,0,18000,"True"
"60812039",60812038,4327123133,1290934490,1381,0,746,3,1,16000,"True"
"60812040",60812039,4327179724,1290934490,1169,0,747,1,1,16000,"True"
"60812041",60812040,4327223629,1290934490,681,0,748,3,1,17000,"True"
"60812042",60812041,4327355658,1290934490,917,0,749,3,1,16000,"True"
"60812043",60812042,4327487668,1290934490,1154,0,750,1,1,15000,"True"
"60812044",60812043,4327536309,1290934490,1244,0,751,3,1,15000,"True"
"60812045",60812044,4327586585,1290934490,684,0,752,3,1,17000,"True"
"60812046",60812045,4327627171,1290934490,637,0,753,0,1,14000,"True"
"60812047",60812046,4327667648,1290934490,568,0,754,1,1,15000,"True"
"60812048",60812047,4327712368,1290934490,811,0,755,1,1,15000,"True"
"60812049",60812048,4327760254,1290934490,1123,0,756,3,1,17000,"True"
"60812050",60812049,4327810199,1290934490,248,0,757,0,1,19000,"True"
"60812051",60812050,4327853677,1290934490,849,0,758,0,1,21000,"True"
"60812052",60812051,4327894991,1290934490,709,0,759,1,1,13000,"True"
"60812053",60812052,4328093152,1290934490,1084,0,760,0,1,15000,"True"
"60812054",60812053,4328169234,1290934490,1172,0,761,0,1,14000,"True"
"60812055",60812054,4328212667,1290934490,214,0,762,1,1,17000,"True"
"60812056",60812055,4328252443,1290934490,297,0,763,3,1,19000,"True"
"60812057",60812056,4328295829,1290934490,1378,0,764,3,1,14000,"True"
"60812058",60812057,4328337183,1290934490,1014,0,765,1,1,18000,"True"
"60812059",60812058,4328383171,1290934490,338,0,766,3,1,17000,"True"
"60812060",60812059,4328439153,1290934490,823,0,767,0,1,18000,"True"
"60812061",60812060,4328482821,1290934490,442,0,768,0,0,26000,"True"
"60812062",60812061,4328533929,1290934490,827,0,769,3,1,16000,"True"
"60812063",60812062,4328724764,1290934490,1548,0,770,1,1,20000,"True"
"60812064",60812063,4328724764,1290934490,1549,0,770,3,1,20000,"True"
"60812065",60812064,4328724764,1290934490,1547,0,770,0,1,20000,"True"
"60812066",60812065,4328873636,1290934490,1523,0,771,0,1,19000,"True"
"60812067",60812066,4328873636,1290934490,1524,0,771,3,1,19000,"True"
"60812068",60812067,4328873636,1290934490,1525,0,771,0,1,19000,"True"
"60812069",60812068,4328979089,1290934490,1839,0,772,0,1,21666,"True"
"60812070",60812069,4328979089,1290934490,1838,0,772,0,1,21666,"True"
"60812071",60812070,4328979089,1290934490,1840,0,772,2,1,21666,"True"
"60812072",60812071,4329111862,1290934490,1527,0,773,1,1,15333,"True"
"60812073",60812072,4329111862,1290934490,1526,0,773,3,0,15333,"True"
"60812074",60812073,4329111862,1290934490,1528,0,773,2,1,15333,"True"
"60812075",60812074,4329215387,1290934490,2101,0,774,1,1,23666,"True"
"60812076",60812075,4329215387,1290934490,2100,0,774,1,0,23666,"True"
"60812077",60812076,4329215387,1290934490,2099,0,774,2,1,23666,"True"
"60812078",60812077,4329352218,1290934490,1517,0,775,0,1,17000,"True"
"60812079",60812078,4329352218,1290934490,1519,0,775,2,1,17000,"True"
"60812080",60812079,4329352218,1290934490,1518,0,775,3,1,17000,"True"
"60812081",60812080,4329528952,1290934490,1856,0,776,1,1,25000,"True"
"60812082",60812081,4329528952,1290934490,1857,0,776,1,0,25000,"True"
"60812083",60812082,4329528952,1290934490,1858,0,776,0,1,25000,"True"
"60812084",60812083,4333416059,1290934490,134,0,777,0,0,31333,"True"
"60812085",60812084,4333542655,1290934490,2863,0,778,0,1,22000,"True"
"60812086",60812085,4333542655,1290934490,2862,0,778,2,1,22000,"True"
"60812087",60812086,4333542655,1290934490,2864,0,778,1,1,22000,"True"
"60812088",60812087,4335818029,1290934490,3004,0,779,0,0,14666,"True"
"60812089",60812088,4335818029,1290934490,3005,0,779,2,0,14666,"True"
"60812090",60812089,4335818029,1290934490,3003,0,779,0,0,14666,"True"
"60812091",60812090,4377522766,1290934490,4217,0,780,0,1,29333,"True"
"60812092",60812091,4377593219,1290934490,8342,0,781,0,0,20000,"True"
"60812093",60812092,4377643541,1290934490,4510,0,782,0,1,27000,"True"
"60812094",60812093,4377700000,1290934490,4446,0,783,3,0,10000,"True"
"60812095",60812094,4377743443,1290934490,3842,0,784,1,1,24000,"True"
"60812096",60812095,4377784359,1290934490,8549,0,785,3,1,6000,"True"
"60812097",60812096,4377891850,1290934490,3872,0,786,2,1,2000,"True"
"60812098",60812097,4377992679,1290934490,6262,0,787,0,1,26000,"True"
"60812099",60812098,4378037304,1290934490,4410,0,788,3,1,11000,"True"
"60812100",60812099,4378096938,1290934490,4547,0,789,0,1,18000,"True"
"60812101",60812100,4378159342,1290934490,5570,0,790,3,1,37000,"True"
"60812102",60812101,4378191067,1290934490,8257,0,791,2,1,45000,"True"
"60812103",60812102,4378230954,1290934490,5265,0,792,3,0,15000,"True"
"60812104",60812103,4378263043,1290934490,9822,0,793,3,0,27000,"True"
"60812105",60812104,4378314566,1290934490,4268,0,794,2,0,20000,"True"
"60812106",60812105,4688177622,1290934490,714,0,795,3,1,37000,"True"
"60812107",60812106,4688216482,1290934490,1071,0,796,1,1,16000,"True"
"60812108",60812107,4688259690,1290934490,1130,0,797,3,0,18000,"True"
"60812109",60812108,4688302042,1290934490,1333,0,798,3,1,21000,"True"
"60812110",60812109,4688345309,1290934490,492,0,799,0,1,16000,"True"
"60812111",60812110,4688388106,1290934490,1018,0,800,3,1,15000,"True"
"60812112",60812111,4688436154,1290934490,870,0,801,0,1,17000,"True"
"60812113",60812112,4688473076,1290934490,1037,0,802,1,1,20000,"True"
"60812114",60812113,4688512245,1290934490,946,0,803,0,1,13000,"True"
"60812115",60812114,4688553552,1290934490,468,0,804,0,0,17000,"True"
"60812116",60812115,4688591988,1290934490,1336,0,805,3,1,17000,"True"
"60812117",60812116,4688639654,1290934490,1007,0,806,3,1,15000,"True"
"60812118",60812117,4688680343,1290934490,360,0,807,1,1,25000,"True"
"60812119",60812118,4688727629,1290934490,829,0,808,3,0,17000,"True"
"60812120",60812119,4688772956,1290934490,1257,0,809,1,1,19000,"True"
"60812121",60812120,4688814809,1290934490,707,0,810,1,1,16000,"True"
"60812122",60812121,4688858971,1290934490,1161,0,811,1,1,17000,"True"
"60812123",60812122,4688901035,1290934490,550,0,812,1,1,18000,"True"
"60812124",60812123,4688944165,1290934490,936,0,813,0,1,18000,"True"
"60812125",60812124,4688982431,1290934490,1042,0,814,0,1,18000,"True"
"60812126",60812125,4862231571,1290934490,878,0,815,1,1,14000,"True"
"60812127",60812126,4862277357,1290934490,994,0,816,0,1,19000,"True"
"60812128",60812127,4862322385,1290934490,993,0,817,3,1,16000,"True"
"60812129",60812128,4862364223,1290934490,1076,0,818,0,1,17000,"True"
"60812130",60812129,4862410155,1290934490,220,0,819,0,1,14000,"True"
"60812131",60812130,4862451963,1290934490,369,0,820,0,0,17000,"True"
"60812132",60812131,4862487821,1290934490,953,0,821,0,1,17000,"True"
"60812133",60812132,4862525725,1290934490,1176,0,822,0,0,14000,"True"
"60812134",60812133,4862572552,1290934490,249,0,823,3,1,15000,"True"
"60812135",60812134,4862623264,1290934490,569,0,824,3,1,18000,"True"
"60812136",60812135,4862911005,1290934490,841,0,825,1,1,18000,"True"
"60812137",60812136,4862963220,1290934490,1325,0,826,3,1,16000,"True"
"60812138",60812137,4863009875,1290934490,889,0,827,3,1,18000,"True"
"60812139",60812138,4863050008,1290934490,512,0,828,3,0,15000,"True"
"60812140",60812139,4863095438,1290934490,1025,0,829,1,1,15000,"True"
"60812141",60812140,4863130475,1290934490,1234,0,830,3,0,16000,"True"
"60812142",60812141,4863170895,1290934490,539,0,831,0,1,15000,"True"
"60812143",60812142,4863216411,1290934490,503,0,832,0,1,19000,"True"
"60812144",60812143,4863267496,1290934490,502,0,833,0,1,15000,"True"
"60812145",60812144,4863315054,1290934490,647,0,834,3,1,18000,"True"
"60812146",60812145,5376998194,1290934490,7908,0,835,1,1,17000,"True"
"60812147",60812146,5377053199,1290934490,7905,0,836,2,1,18000,"True"
"60812148",60812147,5377176856,1290934490,10629,0,837,2,1,18000,"True"
"60812149",60812148,5377295254,1290934490,33,0,838,0,1,20000,"True"
"60812150",60812149,5377347683,1290934490,7972,0,839,1,1,20000,"True"
"60812151",60812150,5377402239,1290934490,165,0,840,1,0,22000,"True"
"60812152",60812151,5377503075,1290934490,10669,0,841,0,1,23000,"True"
"60812153",60812152,5377625813,1290934490,47,0,842,2,1,28000,"True"
"60812154",60812153,5377710737,1290934490,187,0,843,3,1,22000,"True"
"60812155",60812154,5377770792,1290934490,59,0,844,3,0,21000,"True"
"60812156",60812155,5377815994,1290934490,10605,0,845,0,1,27000,"True"
"60812157",60812156,5377869014,1290934490,7901,0,846,1,1,19000,"True"
"60812158",60812157,5377941423,1290934490,7898,0,847,2,1,22000,"True"
"60812159",60812158,5378018560,1290934490,7977,0,848,1,1,26000,"True"
"60812160",60812159,5378083566,1290934490,10509,0,849,0,1,20000,"True"
"60812161",60812160,5478240211,1290934490,5038,0,850,0,1,21000,"True"
"60812162",60812161,5478295695,1290934490,5341,0,851,2,0,13000,"True"
"60812163",60812162,5478370556,1290934490,9840,0,852,1,1,39000,"True"
"60812164",60812163,5478440123,1290934490,5460,0,853,1,1,25000,"True"
"60812165",60812164,5478490834,1290934490,5624,0,854,1,0,11000,"True"
"60812166",60812165,5478526395,1290934490,6319,0,855,1,1,24000,"True"
"60812167",60812166,5478564530,1290934490,8302,0,856,1,0,17000,"True"
"60812168",60812167,5478593373,1290934490,3665,0,857,1,1,23000,"True"
"60812169",60812168,5478616789,1290934490,6344,0,858,0,1,14000,"True"
"60812170",60812169,5478669904,1290934490,6336,0,859,0,1,14000,"True"
"60812171",60812170,5478726867,1290934490,8508,0,860,1,0,35000,"True"
"60812172",60812171,5478775664,1290934490,3738,0,861,1,1,33000,"True"
"60812173",60812172,5478842343,1290934490,5180,0,862,0,0,26000,"True"
"60812174",60812173,5478895631,1290934490,4133,0,863,1,0,46000,"True"
"60812175",60812174,5478930074,1290934490,9518,0,864,2,1,27000,"True"
"60812176",60812175,5478977766,1290934490,6224,0,865,3,0,17000,"True"
"60812177",60812176,5479008181,1290934490,5254,0,866,0,1,35000,"True"
"60812178",60812177,5479027016,1290934490,5107,0,867,3,1,16000,"True"
"60812179",60812178,5479064565,1290934490,9500,0,868,0,1,7000,"True"
"60812180",60812179,5479100238,1290934490,5556,0,869,0,1,21000,"True"
"60812181",60812180,5479158408,1290934490,21,0,870,3,1,16000,"True"
"60812182",60812181,5479206836,1290934490,7979,0,871,0,1,19000,"True"
"60812183",60812182,5479253594,1290934490,7976,0,872,2,0,21000,"True"
"60812184",60812183,5479309459,1290934490,10461,0,873,3,1,20000,"True"
"60812185",60812184,5479365192,1290934490,141,0,874,2,1,22000,"True"
"60812186",60812185,5536040285,1290934490,5563,0,875,3,0,20000,"True"
"60812187",60812186,5536124237,1290934490,3609,0,876,0,1,32000,"True"
"60812188",60812187,5536964564,1290934490,9010,0,877,2,1,10000,"True"
"60812189",60812188,5537745245,1290934490,5223,0,878,3,1,47000,"True"
"60812190",60812189,5538094145,1290934490,3885,0,879,1,1,20000,"True"
"60812191",60812190,5538430128,1290934490,5977,0,880,0,1,25000,"True"
"60812192",60812191,5538733466,1290934490,8989,0,881,1,0,7000,"True"
"60812193",60812192,5539028910,1290934490,4417,0,882,1,0,30000,"True"
"60812194",60812193,5539111959,1290934490,5085,0,883,3,1,18000,"True"
"60812195",60812194,5539149539,1290934490,5946,0,884,1,1,38000,"True"
"60812196",60812195,5539269172,1290934490,9910,0,885,1,1,4000,"True"
"60812197",60812196,5539409120,1290934490,3603,0,886,3,0,18000,"True"
"60812198",60812197,5539467661,1290934490,5472,0,887,1,1,35000,"True"
"60812199",60812198,5539575902,1290934490,5421,0,888,0,1,15000,"True"
"60812200",60812199,5539644235,1290934490,9915,0,889,0,0,23000,"True"
"60812201",60812200,5539716377,1290934490,5348,0,890,3,1,9000,"True"
"60812202",60812201,5539784627,1290934490,4157,0,891,3,1,48000,"True"
"60812203",60812202,5539943058,1290934490,5565,0,892,1,1,35000,"True"
"60812204",60812203,5540103354,1290934490,8505,0,893,2,1,12000,"True"
"60812205",60812204,5540165247,1290934490,6151,0,894,3,1,8000,"True"
"60812206",60812205,5540225431,1290934490,5691,0,895,1,0,16000,"True"
"60812207",60812206,5540270563,1290934490,3933,0,896,2,0,19000,"True"
"60812208",60812207,5540311685,1290934490,9130,0,897,0,0,18000,"True"
"60812209",60812208,5540334076,1290934490,4277,0,898,0,1,29000,"True"
"60812210",60812209,5540355633,1290934490,3958,0,899,3,1,14000,"True"
"60812211",60812210,5540389422,1290934490,4142,0,900,1,1,11000,"True"
"60812212",60812211,5540460171,1290934490,8809,0,901,0,0,12000,"True"
"60812213",60812212,5540501888,1290934490,6188,0,902,0,1,48000,"True"
"60812214",60812213,5540580645,1290934490,4992,0,903,0,1,17000,"True"
"60812215",60812214,5540647012,1290934490,5156,0,904,0,0,35000,"True"
"60812216",60812215,5540689083,1290934490,8837,0,905,3,1,29000,"True"
"60812217",60812216,5540750845,1290934490,5197,0,906,0,1,25000,"True"
"60812218",60812217,5540796534,1290934490,5436,0,907,0,1,33000,"True"
"60812219",60812218,5540872839,1290934490,4097,0,908,2,1,8000,"True"
"60812220",60812219,5540945558,1290934490,5663,0,909,2,0,19000,"True"
"60812221",60812220,5540972634,1290934490,5582,0,910,2,1,21000,"True"
"60812222",60812221,5541002035,1290934490,3945,0,911,3,0,11000,"True"
"60812223",60812222,5541060123,1290934490,5997,0,912,2,1,17000,"True"
"60812224",60812223,5541136825,1290934490,9754,0,913,1,0,26000,"True"
"60812225",60812224,5541176515,1290934490,6437,0,914,1,0,34000,"True"
"60812226",60812225,5541224824,1290934490,5680,0,915,2,1,13000,"True"
"60812227",60812226,5541320965,1290934490,3973,0,916,3,1,16000,"True"
"60812228",60812227,5541380705,1290934490,9843,0,917,2,1,40000,"True"
"60812229",60812228,5541419761,1290934490,6007,0,918,1,0,20000,"True"
"60812230",60812229,5541437998,1290934490,4118,0,919,3,1,30000,"True"
"60812231",60812230,5541460800,1290934490,5664,0,920,3,1,10000,"True"
"60812232",60812231,5541500526,1290934490,9538,0,921,1,1,13000,"True"
"60812233",60812232,5541533409,1290934490,5045,0,922,1,1,27000,"True"
"60812234",60812233,5541575990,1290934490,5274,0,923,2,1,17000,"True"
"60812235",60812234,5541614660,1290934490,4365,0,924,0,1,19000,"True"
"60812236",60812235,5543099906,1290934490,1108,0,925,1,1,18000,"True"
"60812237",60812236,5543147144,1290934490,1262,0,926,1,1,15000,"True"
"60812238",60812237,5543382130,1290934490,930,0,927,3,1,19000,"True"
"60812239",60812238,5543608549,1290934490,734,0,928,0,1,21000,"True"
"60812240",60812239,5543647749,1290934490,703,0,929,1,0,17000,"True"
"60812241",60812240,5543679020,1290934490,807,0,930,1,1,23000,"True"
"60812242",60812241,5543725870,1290934490,1394,0,931,3,0,16000,"True"
"60812243",60812242,5543774356,1290934490,995,0,932,3,0,20000,"True"
"60812244",60812243,5543818171,1290934490,720,0,933,1,0,22000,"True"
"60812245",60812244,5543859425,1290934490,302,0,934,0,1,19000,"True"
"60812246",60812245,5543899864,1290934490,1149,0,935,1,0,17000,"True"
"60812247",60812246,5543939457,1290934490,954,0,936,1,1,17000,"True"
"60812248",60812247,5543977772,1290934490,242,0,937,0,0,16000,"True"
"60812249",60812248,5544027640,1290934490,436,0,938,3,1,16000,"True"
"60812250",60812249,5544419682,1290934490,340,0,939,3,1,18000,"True"
"60812251",60812250,5544798918,1290934490,467,0,940,3,1,21000,"True"
"60812252",60812251,5544931112,1290934490,1085,0,941,0,1,16000,"True"
"60812253",60812252,5545064111,1290934490,354,0,942,3,1,14000,"True"
"60812254",60812253,5545097520,1290934490,1309,0,943,3,0,16000,"True"
"60812255",60812254,5545122911,1290934490,1346,0,944,0,1,18000,"True"
"60812256",60812255,5556129743,1290934490,1222,0,945,3,1,16000,"True"
"60812257",60812256,5556182316,1290934490,880,0,946,0,1,20000,"True"
"60812258",60812257,5556229127,1290934490,1272,0,947,3,1,18000,"True"
"60812259",60812258,5556283445,1290934490,1376,0,948,0,1,18000,"True"
"60812260",60812259,5556341834,1290934490,1389,0,949,3,0,16000,"True"
"60812261",60812260,5556389423,1290934490,868,0,950,0,1,16000,"True"
"60812262",60812261,5556428567,1290934490,1160,0,951,1,0,16000,"True"
"60812263",60812262,5556486733,1290934490,485,0,952,0,1,16000,"True"
"60812264",60812263,5556550781,1290934490,1318,0,953,3,1,16000,"True"
"60812265",60812264,5556597143,1290934490,1069,0,954,3,1,14000,"True"
"60812266",60812265,5556715013,1290934490,848,0,955,0,1,17000,"True"
"60812267",60812266,5557149418,1290934490,1380,0,956,0,1,20000,"True"
"60812268",60812267,5557601990,1290934490,1163,0,957,1,1,20000,"True"
"60812269",60812268,5557742734,1290934490,1212,0,958,0,1,15000,"True"
"60812270",60812269,5557782237,1290934490,269,0,959,1,1,18000,"True"
"60812271",60812270,5557821804,1290934490,1125,0,960,3,1,15000,"True"
"60812272",60812271,5557863472,1290934490,397,0,961,3,1,16000,"True"
"60812273",60812272,5557908220,1290934490,761,0,962,0,1,14000,"True"
"60812274",60812273,5557953137,1290934490,705,0,963,1,1,17000,"True"
"60812275",60812274,5557995481,1290934490,334,0,964,3,1,19000,"True"
"60812276",60812275,5558039355,1290934490,1106,0,965,0,1,18000,"True"
"60812277",60812276,5558081556,1290934490,343,0,966,1,0,19000,"True"
"60812278",60812277,5558119545,1290934490,1060,0,967,3,1,20000,"True"
"60812279",60812278,5558156872,1290934490,1328,0,968,0,1,16000,"True"
"60812280",60812279,5558200438,1290934490,318,0,969,0,1,14000,"True"
"60812281",60812280,5558242561,1290934490,753,0,970,1,1,18000,"True"
"60812282",60812281,5558286472,1290934490,911,0,971,3,1,18000,"True"
"60812283",60812282,5558326235,1290934490,561,0,972,3,1,21000,"True"
"60812284",60812283,5558366118,1290934490,1281,0,973,1,1,17000,"True"
"60812285",60812284,5558412503,1290934490,548,0,974,0,1,15000,"True"
"60812286",60812285,5558575625,1290934490,1952,0,975,2,1,18000,"True"
"60812287",60812286,5558575625,1290934490,1954,0,975,3,1,18000,"True"
"60812288",60812287,5558575625,1290934490,1953,0,975,2,1,18000,"True"
"60812289",60812288,5558704052,1290934490,2492,0,976,3,1,22333,"True"
"60812290",60812289,5558704052,1290934490,2493,0,976,1,1,22333,"True"
"60812291",60812290,5558704052,1290934490,2491,0,976,1,0,22333,"True"
"60812292",60812291,5559570324,1290934490,2000,0,977,2,0,16333,"True"
"60812293",60812292,5559570324,1290934490,2001,0,977,3,1,16333,"True"
"60812294",60812293,5559570324,1290934490,2002,0,977,3,1,16333,"True"
"60812295",60812294,5560519838,1290934490,1530,0,978,3,1,18000,"True"
"60812296",60812295,5560519838,1290934490,1529,0,978,0,0,18000,"True"
"60812297",60812296,5560519838,1290934490,1531,0,978,1,1,18000,"True"
"60812298",60812297,5560653732,1290934490,2184,0,979,0,1,41000,"True"
"60812299",60812298,5560653732,1290934490,2182,0,979,3,0,41000,"True"
"60812300",60812299,5560653732,1290934490,2183,0,979,1,1,41000,"True"
"60812301",60812300,5560789592,1290934490,1452,0,980,2,1,20333,"True"
"60812302",60812301,5560789592,1290934490,1451,0,980,3,1,20333,"True"
"60812303",60812302,5560789592,1290934490,1453,0,980,3,1,20333,"True"
"60812304",60812303,5560916308,1290934490,1472,0,981,0,1,20000,"True"
"60812305",60812304,5560916308,1290934490,1473,0,981,0,1,20000,"True"
"60812306",60812305,5560916308,1290934490,1474,0,981,1,0,20000,"True"
"60812307",60812306,5561015095,1290934490,1446,0,982,2,1,15666,"True"
"60812308",60812307,5561015095,1290934490,1447,0,982,0,1,15666,"True"
"60812309",60812308,5561015095,1290934490,1445,0,982,0,1,15666,"True"
"60812310",60812309,5561152855,1290934490,1924,0,983,1,0,13333,"True"
"60812311",60812310,5561152855,1290934490,1923,0,983,0,1,13333,"True"
"60812312",60812311,5561152855,1290934490,1922,0,983,3,1,13333,"True"
"60812313",60812312,5561253008,1290934490,2248,0,984,1,1,27666,"True"
"60812314",60812313,5561253008,1290934490,2249,0,984,2,1,27666,"True"
"60812315",60812314,5561253008,1290934490,2250,0,984,2,0,27666,"True"
"60812316",60812315,5561403283,1290934490,2921,0,985,1,1,15000,"True"
"60812317",60812316,5561403283,1290934490,2920,0,985,2,1,15000,"True"
"60812318",60812317,5561403283,1290934490,2919,0,985,3,1,15000,"True"
"60812319",60812318,5561512029,1290934490,3368,0,986,2,1,21666,"True"
"60812320",60812319,5561512029,1290934490,3367,0,986,0,0,21666,"True"
"60812321",60812320,5561512029,1290934490,3366,0,986,0,1,21666,"True"
"60812322",60812321,5561611330,1290934490,2820,0,987,1,1,15666,"True"
"60812323",60812322,5561611330,1290934490,2818,0,987,1,1,15666,"True"
"60812324",60812323,5561611330,1290934490,2819,0,987,0,1,15666,"True"
"60812325",60812324,5561726693,1290934490,10716,0,988,0,1,15333,"True"
"60812326",60812325,5561726693,1290934490,10717,0,988,3,1,15333,"True"
"60812327",60812326,5561726693,1290934490,10718,0,988,2,1,15333,"True"
"60812328",60812327,5561854895,1290934490,2827,0,989,0,1,16333,"True"
"60812329",60812328,5561854895,1290934490,2829,0,989,3,1,16333,"True"
"60812330",60812329,5561854895,1290934490,2828,0,989,0,1,16333,"True"
"60812331",60812330,5562044423,1290934490,3053,0,990,0,1,19333,"True"
"60812332",60812331,5562044423,1290934490,3051,0,990,0,0,19333,"True"
"60812333",60812332,5562044423,1290934490,3052,0,990,3,0,19333,"True"
"60812334",60812333,5562152047,1290934490,3314,0,991,0,0,44000,"True"
"60812335",60812334,5562152047,1290934490,3312,0,991,0,1,44000,"True"
